amount,transaction_type,location,receiver,device,country_code,hour,is_new_device,is_new_recipient,label
25665.65,ODEME,"Paris, FR",Kira Ödemesi,Bilinmeyen iPhone,TR,2,0,0,CALINTI_KART
242936.17,TRANSFER,"Eskişehir, TR",Yeni Alıcı,Web güvenilir tarayıcı,TR,18,1,1,PARA_AKLAMA
225088.02,TRANSFER,"İzmir, TR",Global Trade,Bilinmeyen iPhone,TR,18,1,0,PARA_AKLAMA
6727.35,TRANSFER,"Eskişehir, TR",Elektrik Fatura,Android bilinen cihaz,TR,12,0,0,TEMIZ
81552.29,TRANSFER,"London, UK",Kripto Exchange,Yeni web oturumu,,21,1,1,HESAP_ELE_GECIRME
34539.35,TRANSFER,"Amsterdam, NL",Restoran,Yeni web oturumu,TR,17,0,0,SUPHELI_DAVRANIS
46812.19,ODEME,"Dubai, AE",Offshore Services,Bilinmeyen iPhone,TR,4,1,1,HESAP_ELE_GECIRME
120564.09,TRANSFER,"İzmir, TR",Yeni Alıcı,Unknown Android,TR,20,0,1,PARA_AKLAMA
408.24,FATURA,"İzmir, TR",Okul Ödemesi,iPhone 13 bilinen cihaz,TR,19,0,0,TEMIZ
136569.71,TRANSFER,"Berlin, DE",Offshore Services,iPhone 13 bilinen cihaz,TR,13,0,1,PARA_AKLAMA
13745.61,TRANSFER,"Berlin, DE",Offshore Services,Web güvenilir tarayıcı,,19,0,0,SUPHELI_DAVRANIS
4025.72,FATURA,"Ankara, TR",Sigorta Fatura,Android bilinen cihaz,TR,21,0,0,TEMIZ
89385.15,TRANSFER,"Manisa, TR",Aile Transferi,Yeni cihaz,TR,10,1,1,HESAP_ELE_GECIRME
3044.17,ODEME,"Eskişehir, TR",Elektrik Fatura,Paycell kayıtlı cihaz,TR,21,0,0,TEMIZ
10902.97,TRANSFER,"Dubai, AE",New Recipient Ltd,Android bilinen cihaz,TR,11,0,0,SUPHELI_DAVRANIS
26186.37,FATURA,"Berlin, DE",Restoran,iPhone 13 bilinen cihaz,,2,0,0,CALINTI_KART
3157.45,FATURA,"Bursa, TR",Okul Ödemesi,Paycell kayıtlı cihaz,TR,21,0,0,TEMIZ
68527.54,ODEME,"Berlin, DE",Offshore Services,Unknown Android,,3,1,0,CALINTI_KART
1988.41,ODEME,"Manisa, TR",Sigorta Fatura,iPhone 13 bilinen cihaz,TR,20,0,0,TEMIZ
38652.15,ODEME,"Dubai, AE",Aile Transferi,Yeni web oturumu,TR,17,0,1,SUPHELI_DAVRANIS
2630.21,FATURA,"Manisa, TR",Market Harcama,Paycell kayıtlı cihaz,TR,20,0,0,TEMIZ
137291.72,TRANSFER,"Berlin, DE",Yeni Alıcı,Yeni web oturumu,,14,0,1,PARA_AKLAMA
1802.29,ODEME,"İstanbul, TR",Sigorta Fatura,Web güvenilir tarayıcı,TR,18,0,0,TEMIZ
3778.83,ODEME,"Manisa, TR",Telekom Fatura,iPhone 13 bilinen cihaz,TR,14,0,0,TEMIZ
257.18,ODEME,"Eskişehir, TR",Ulaşım,Web güvenilir tarayıcı,TR,17,0,0,TEMIZ
117017.66,CEKIM,"London, UK",Aile Transferi,Paycell kayıtlı cihaz,TR,19,1,0,CALINTI_KART
1988.0,FATURA,"Manisa, TR",Telekom Fatura,iPhone 13 bilinen cihaz,TR,20,0,0,TEMIZ
123202.74,TRANSFER,"İzmir, TR",New Recipient Ltd,Web güvenilir tarayıcı,TR,3,1,1,PARA_AKLAMA
2794.81,FATURA,"Ankara, TR",Sigorta Fatura,Paycell kayıtlı cihaz,TR,5,0,0,TEMIZ
2060.8,FATURA,"İzmir, TR",Telekom Fatura,Android bilinen cihaz,TR,11,0,0,TEMIZ
17579.98,CEKIM,"Bursa, TR",Telekom Fatura,Yeni web oturumu,,12,1,1,SUPHELI_DAVRANIS
5128.96,TRANSFER,"Ankara, TR",E-Ticaret,Yeni cihaz,TR,1,1,1,HESAP_ELE_GECIRME
3778.08,ODEME,"Ankara, TR",Okul Ödemesi,iPhone 13 bilinen cihaz,TR,15,0,0,TEMIZ
43409.47,ODEME,"Bursa, TR",Elektrik Fatura,Yeni web oturumu,TR,15,0,1,SUPHELI_DAVRANIS
1547.5,TRANSFER,"Manisa, TR",Ulaşım,iPhone 13 bilinen cihaz,TR,2,0,0,TEMIZ
76575.56,ODEME,"Tbilisi, GE",Ulaşım,Android bilinen cihaz,,4,1,1,CALINTI_KART
547.53,FATURA,"Ankara, TR",Market Harcama,Android bilinen cihaz,TR,19,0,0,TEMIZ
600.18,ODEME,"Bursa, TR",Telekom Fatura,iPhone 13 bilinen cihaz,TR,16,0,0,TEMIZ
31425.06,TRANSFER,"Tbilisi, GE",Market Harcama,Bilinmeyen iPhone,TR,11,1,1,SUPHELI_DAVRANIS
3238.17,ODEME,"Ankara, TR",Sigorta Fatura,Web güvenilir tarayıcı,TR,11,0,0,TEMIZ
43196.72,TRANSFER,"Amsterdam, NL",Sigorta Fatura,Bilinmeyen iPhone,TR,21,1,1,SUPHELI_DAVRANIS
50592.66,CEKIM,"Paris, FR",Kira Ödemesi,Yeni cihaz,,3,1,0,CALINTI_KART
180147.04,TRANSFER,"İzmir, TR",Yeni Alıcı,Android bilinen cihaz,,10,1,1,PARA_AKLAMA
63439.82,ODEME,"Paris, FR",Kripto Exchange,Yeni cihaz,TR,2,1,1,HESAP_ELE_GECIRME
32583.63,TRANSFER,"Bursa, TR",New Recipient Ltd,Unknown Android,,2,1,0,HESAP_ELE_GECIRME
3032.56,FATURA,"Manisa, TR",Okul Ödemesi,Paycell kayıtlı cihaz,TR,13,0,0,TEMIZ
256.73,ODEME,"Bursa, TR",Elektrik Fatura,Web güvenilir tarayıcı,TR,9,0,0,TEMIZ
136876.65,TRANSFER,"Eskişehir, TR",Yeni Alıcı,iPhone 13 bilinen cihaz,TR,21,0,1,PARA_AKLAMA
45483.01,TRANSFER,"Bursa, TR",Global Trade,Yeni cihaz,TR,3,1,0,HESAP_ELE_GECIRME
88866.04,ODEME,"Paris, FR",Kripto Exchange,Yeni web oturumu,,2,1,0,CALINTI_KART
39098.22,ODEME,"Manisa, TR",New Recipient Ltd,Android bilinen cihaz,TR,0,1,0,SUPHELI_DAVRANIS
228812.47,TRANSFER,"İstanbul, TR",Kripto Exchange,Web güvenilir tarayıcı,,8,0,0,PARA_AKLAMA
26891.27,TRANSFER,"Paris, FR",Kripto Exchange,Yeni web oturumu,TR,20,1,0,HESAP_ELE_GECIRME
2640.12,FATURA,"İstanbul, TR",Market Harcama,Android bilinen cihaz,TR,21,0,0,TEMIZ
252313.16,TRANSFER,"London, UK",Global Trade,Android bilinen cihaz,,12,1,1,PARA_AKLAMA
32905.93,ODEME,"Manisa, TR",Kira Ödemesi,Unknown Android,,11,1,1,CALINTI_KART
25289.62,ODEME,"Ankara, TR",Elektrik Fatura,Paycell kayıtlı cihaz,TR,15,1,1,SUPHELI_DAVRANIS
2390.93,ODEME,"İzmir, TR",Okul Ödemesi,Android bilinen cihaz,TR,9,0,0,TEMIZ
1011.87,ODEME,"Bursa, TR",Okul Ödemesi,Android bilinen cihaz,TR,11,0,0,TEMIZ
50443.84,TRANSFER,"Tbilisi, GE",Offshore Services,Yeni cihaz,TR,19,1,1,PARA_AKLAMA
1226.07,ODEME,"Manisa, TR",Sigorta Fatura,Paycell kayıtlı cihaz,TR,9,0,0,TEMIZ
88277.35,TRANSFER,"Berlin, DE",Offshore Services,Bilinmeyen iPhone,,8,1,1,HESAP_ELE_GECIRME
13027.62,FATURA,"Bursa, TR",Restoran,Bilinmeyen iPhone,TR,4,1,0,CALINTI_KART
188261.12,TRANSFER,"Ankara, TR",Kripto Exchange,iPhone 13 bilinen cihaz,,4,1,1,PARA_AKLAMA
30188.61,CEKIM,"Amsterdam, NL",Kripto Exchange,Yeni web oturumu,TR,19,1,1,SUPHELI_DAVRANIS
95894.36,ODEME,"Manisa, TR",New Recipient Ltd,Yeni cihaz,TR,5,1,0,CALINTI_KART
3106.63,FATURA,"İzmir, TR",Elektrik Fatura,Android bilinen cihaz,TR,15,0,0,TEMIZ
91.86,ODEME,"Bursa, TR",Market Harcama,iPhone 13 bilinen cihaz,TR,12,0,0,TEMIZ
797.29,FATURA,"Eskişehir, TR",Market Harcama,Paycell kayıtlı cihaz,TR,15,0,0,TEMIZ
2145.02,FATURA,"Ankara, TR",Sigorta Fatura,Web güvenilir tarayıcı,TR,16,0,0,TEMIZ
3406.04,FATURA,"Ankara, TR",Market Harcama,Web güvenilir tarayıcı,TR,19,0,0,TEMIZ
113925.74,TRANSFER,"Manisa, TR",Yeni Alıcı,Paycell kayıtlı cihaz,TR,19,1,1,PARA_AKLAMA
3897.8,FATURA,"Bursa, TR",Elektrik Fatura,Web güvenilir tarayıcı,TR,19,0,0,TEMIZ
695.38,ODEME,"İstanbul, TR",Telekom Fatura,Web güvenilir tarayıcı,TR,11,0,0,TEMIZ
28525.78,CEKIM,"Amsterdam, NL",Global Trade,Paycell kayıtlı cihaz,,3,0,0,SUPHELI_DAVRANIS
232357.41,TRANSFER,"Bursa, TR",New Recipient Ltd,Web güvenilir tarayıcı,,14,0,1,PARA_AKLAMA
2622.54,FATURA,"İzmir, TR",Sigorta Fatura,iPhone 13 bilinen cihaz,TR,15,0,0,TEMIZ
3573.63,ODEME,"İzmir, TR",Elektrik Fatura,iPhone 13 bilinen cihaz,TR,18,0,0,TEMIZ
3075.32,FATURA,"İzmir, TR",Sigorta Fatura,Android bilinen cihaz,TR,12,0,0,TEMIZ
8944.72,ODEME,"Amsterdam, NL",Yeni Alıcı,Yeni web oturumu,,3,1,1,HESAP_ELE_GECIRME
63743.3,TRANSFER,"Berlin, DE",Aile Transferi,Yeni web oturumu,,20,1,0,HESAP_ELE_GECIRME
195469.35,TRANSFER,"Tbilisi, GE",Kripto Exchange,iPhone 13 bilinen cihaz,TR,2,1,1,PARA_AKLAMA
121904.19,TRANSFER,"Amsterdam, NL",Offshore Services,Yeni web oturumu,TR,13,0,1,PARA_AKLAMA
1151.34,ODEME,"Eskişehir, TR",Telekom Fatura,Web güvenilir tarayıcı,TR,12,0,0,TEMIZ
2840.44,FATURA,"İstanbul, TR",Okul Ödemesi,Paycell kayıtlı cihaz,TR,16,0,0,TEMIZ
57213.9,ODEME,"Tbilisi, GE",Global Trade,Bilinmeyen iPhone,,15,1,0,CALINTI_KART
43342.18,TRANSFER,"İstanbul, TR",Market Harcama,Web güvenilir tarayıcı,TR,11,0,1,SUPHELI_DAVRANIS
4053.11,ODEME,"Ankara, TR",Okul Ödemesi,Android bilinen cihaz,TR,8,0,0,TEMIZ
3441.77,FATURA,"Bursa, TR",Elektrik Fatura,iPhone 13 bilinen cihaz,TR,21,0,0,TEMIZ
512.97,FATURA,"Ankara, TR",Market Harcama,Paycell kayıtlı cihaz,TR,21,0,0,TEMIZ
6303.1,TRANSFER,"Eskişehir, TR",Elektrik Fatura,Android bilinen cihaz,TR,16,0,0,TEMIZ
3051.91,FATURA,"İzmir, TR",Market Harcama,iPhone 13 bilinen cihaz,TR,17,0,0,TEMIZ
84874.65,ODEME,"Berlin, DE",New Recipient Ltd,iPhone 13 bilinen cihaz,TR,0,0,0,CALINTI_KART
1066.13,ODEME,"Bursa, TR",Market Harcama,Android bilinen cihaz,TR,16,0,0,TEMIZ
2973.68,FATURA,"Bursa, TR",Telekom Fatura,iPhone 13 bilinen cihaz,TR,21,0,0,TEMIZ
91267.33,CEKIM,"Tbilisi, GE",Yeni Alıcı,Bilinmeyen iPhone,TR,17,1,0,CALINTI_KART
3150.02,FATURA,"Bursa, TR",Okul Ödemesi,Paycell kayıtlı cihaz,TR,12,0,0,TEMIZ
2554.19,FATURA,"Eskişehir, TR",Market Harcama,iPhone 13 bilinen cihaz,TR,18,0,0,TEMIZ
225.35,ODEME,"İstanbul, TR",Okul Ödemesi,Paycell kayıtlı cihaz,TR,10,0,0,TEMIZ
47746.61,CEKIM,"Tbilisi, GE",Yeni Alıcı,Yeni cihaz,TR,5,1,1,CALINTI_KART
87958.01,CEKIM,"Tbilisi, GE",Ulaşım,iPhone 13 bilinen cihaz,,14,0,0,CALINTI_KART
3198.45,FATURA,"Manisa, TR",Sigorta Fatura,Web güvenilir tarayıcı,TR,13,0,0,TEMIZ
73745.86,ODEME,"London, UK",Kira Ödemesi,Unknown Android,TR,15,0,0,CALINTI_KART
92989.79,CEKIM,"Berlin, DE",Kripto Exchange,Paycell kayıtlı cihaz,,2,1,0,CALINTI_KART
9705.12,ODEME,"Ankara, TR",Offshore Services,Yeni web oturumu,TR,10,0,1,HESAP_ELE_GECIRME
29970.12,ODEME,"Tbilisi, GE",Ulaşım,Unknown Android,,23,1,0,CALINTI_KART
3020.56,FATURA,"Ankara, TR",Telekom Fatura,iPhone 13 bilinen cihaz,TR,14,0,0,TEMIZ
55283.14,TRANSFER,"Tbilisi, GE",Restoran,Bilinmeyen iPhone,TR,23,1,1,HESAP_ELE_GECIRME
2529.58,FATURA,"Ankara, TR",Okul Ödemesi,Paycell kayıtlı cihaz,TR,21,0,0,TEMIZ
15472.61,ODEME,"Dubai, AE",Ulaşım,Bilinmeyen iPhone,TR,13,1,0,CALINTI_KART
3732.68,ODEME,"Manisa, TR",Market Harcama,iPhone 13 bilinen cihaz,TR,10,0,0,TEMIZ
368.88,FATURA,"İstanbul, TR",Sigorta Fatura,Web güvenilir tarayıcı,TR,8,0,0,TEMIZ
157836.86,TRANSFER,"Eskişehir, TR",Yeni Alıcı,Yeni web oturumu,,3,1,1,PARA_AKLAMA
93532.79,CEKIM,"Tbilisi, GE",Global Trade,iPhone 13 bilinen cihaz,TR,4,0,0,CALINTI_KART
192.89,FATURA,"Bursa, TR",Sigorta Fatura,iPhone 13 bilinen cihaz,TR,15,0,0,TEMIZ
1242.82,FATURA,"Ankara, TR",Elektrik Fatura,Paycell kayıtlı cihaz,TR,18,0,0,TEMIZ
46903.99,FATURA,"Berlin, DE",Aile Transferi,iPhone 13 bilinen cihaz,,16,1,1,CALINTI_KART
115.79,ODEME,"Ankara, TR",Okul Ödemesi,Paycell kayıtlı cihaz,TR,14,0,0,TEMIZ
2488.72,FATURA,"Bursa, TR",Elektrik Fatura,Web güvenilir tarayıcı,TR,13,0,0,TEMIZ
293.62,FATURA,"Ankara, TR",Sigorta Fatura,iPhone 13 bilinen cihaz,TR,19,0,0,TEMIZ
3641.54,FATURA,"Eskişehir, TR",Elektrik Fatura,iPhone 13 bilinen cihaz,TR,11,0,0,TEMIZ
217839.93,TRANSFER,"Berlin, DE",Yeni Alıcı,iPhone 13 bilinen cihaz,TR,11,0,1,PARA_AKLAMA
39599.32,TRANSFER,"Amsterdam, NL",Kripto Exchange,Yeni web oturumu,,5,1,1,HESAP_ELE_GECIRME
1018.58,FATURA,"İzmir, TR",Market Harcama,Web güvenilir tarayıcı,TR,11,0,0,TEMIZ
1229.54,FATURA,"Eskişehir, TR",Sigorta Fatura,iPhone 13 bilinen cihaz,TR,14,0,0,TEMIZ
86868.94,FATURA,"Berlin, DE",E-Ticaret,Android bilinen cihaz,TR,0,1,0,CALINTI_KART
23470.64,CEKIM,"Manisa, TR",Offshore Services,iPhone 13 bilinen cihaz,,2,1,1,CALINTI_KART
301.65,FATURA,"Bursa, TR",Okul Ödemesi,iPhone 13 bilinen cihaz,TR,14,0,0,TEMIZ
134904.44,TRANSFER,"London, UK",Kripto Exchange,Yeni cihaz,,23,1,1,PARA_AKLAMA
29740.83,TRANSFER,"Eskişehir, TR",Market Harcama,Paycell kayıtlı cihaz,,21,0,0,SUPHELI_DAVRANIS
4181.05,FATURA,"Ankara, TR",Sigorta Fatura,Paycell kayıtlı cihaz,TR,18,0,0,TEMIZ
17209.32,CEKIM,"Berlin, DE",Kripto Exchange,Yeni cihaz,TR,19,0,1,SUPHELI_DAVRANIS
1288.33,FATURA,"İzmir, TR",Elektrik Fatura,Android bilinen cihaz,TR,12,0,0,TEMIZ
19163.76,TRANSFER,"Ankara, TR",New Recipient Ltd,Yeni cihaz,TR,20,0,0,SUPHELI_DAVRANIS
6481.23,TRANSFER,"London, UK",Elektrik Fatura,Unknown Android,,15,0,0,SUPHELI_DAVRANIS
4347.68,ODEME,"Manisa, TR",Sigorta Fatura,Android bilinen cihaz,TR,17,0,0,TEMIZ
42614.54,TRANSFER,"London, UK",Yeni Alıcı,Unknown Android,,12,0,1,SUPHELI_DAVRANIS
39893.16,ODEME,"Bursa, TR",Elektrik Fatura,Web güvenilir tarayıcı,TR,8,1,0,SUPHELI_DAVRANIS
2297.5,ODEME,"Eskişehir, TR",Market Harcama,iPhone 13 bilinen cihaz,TR,11,0,0,TEMIZ
8594.78,TRANSFER,"İzmir, TR",Global Trade,Yeni web oturumu,,1,1,1,HESAP_ELE_GECIRME
2316.77,FATURA,"İstanbul, TR",Market Harcama,Web güvenilir tarayıcı,TR,18,0,0,TEMIZ
2901.03,ODEME,"İstanbul, TR",Elektrik Fatura,Web güvenilir tarayıcı,TR,13,0,0,TEMIZ
1857.33,FATURA,"İzmir, TR",Okul Ödemesi,Web güvenilir tarayıcı,TR,10,0,0,TEMIZ
48933.97,ODEME,"Eskişehir, TR",Aile Transferi,Unknown Android,,23,0,0,CALINTI_KART
68581.3,TRANSFER,"Dubai, AE",Global Trade,Unknown Android,TR,9,0,0,HESAP_ELE_GECIRME
258271.87,TRANSFER,"Eskişehir, TR",New Recipient Ltd,Yeni cihaz,,8,0,1,PARA_AKLAMA
66037.8,ODEME,"Dubai, AE",Ulaşım,Web güvenilir tarayıcı,TR,13,1,1,CALINTI_KART
92460.51,TRANSFER,"Tbilisi, GE",Kira Ödemesi,Yeni web oturumu,TR,9,1,1,HESAP_ELE_GECIRME
75587.09,FATURA,"İstanbul, TR",New Recipient Ltd,Android bilinen cihaz,,3,1,0,CALINTI_KART
3588.5,ODEME,"İzmir, TR",Elektrik Fatura,iPhone 13 bilinen cihaz,TR,16,0,0,TEMIZ
93458.79,TRANSFER,"Berlin, DE",Offshore Services,Bilinmeyen iPhone,TR,2,1,0,HESAP_ELE_GECIRME
46227.14,TRANSFER,"Amsterdam, NL",Kira Ödemesi,Yeni cihaz,,10,1,1,HESAP_ELE_GECIRME
1920.83,FATURA,"Bursa, TR",Sigorta Fatura,Android bilinen cihaz,TR,9,0,0,TEMIZ
3717.36,ODEME,"Eskişehir, TR",Sigorta Fatura,iPhone 13 bilinen cihaz,TR,8,0,0,TEMIZ
7828.93,ODEME,"Bursa, TR",E-Ticaret,Paycell kayıtlı cihaz,TR,15,0,0,TEMIZ
88917.09,ODEME,"Amsterdam, NL",New Recipient Ltd,Bilinmeyen iPhone,,4,1,1,CALINTI_KART
1072.06,ODEME,"İzmir, TR",Elektrik Fatura,Paycell kayıtlı cihaz,TR,14,0,0,TEMIZ
831.63,FATURA,"Ankara, TR",Telekom Fatura,Paycell kayıtlı cihaz,TR,17,0,0,TEMIZ
232906.34,TRANSFER,"Paris, FR",Offshore Services,Web güvenilir tarayıcı,TR,10,1,0,PARA_AKLAMA
118740.63,ODEME,"Manisa, TR",Ulaşım,Unknown Android,,1,1,0,CALINTI_KART
250967.76,TRANSFER,"İstanbul, TR",Global Trade,iPhone 13 bilinen cihaz,TR,4,0,1,PARA_AKLAMA
2061.44,FATURA,"Manisa, TR",Elektrik Fatura,Paycell kayıtlı cihaz,TR,15,0,0,TEMIZ
3895.0,ODEME,"Manisa, TR",Elektrik Fatura,Web güvenilir tarayıcı,TR,19,0,0,TEMIZ
213497.06,TRANSFER,"İzmir, TR",Kripto Exchange,Web güvenilir tarayıcı,TR,18,0,1,PARA_AKLAMA
4163.92,ODEME,"Ankara, TR",Sigorta Fatura,Web güvenilir tarayıcı,TR,16,0,0,TEMIZ
81877.17,ODEME,"Manisa, TR",Aile Transferi,Bilinmeyen iPhone,,1,1,1,CALINTI_KART
3310.35,ODEME,"İstanbul, TR",Telekom Fatura,iPhone 13 bilinen cihaz,TR,21,0,0,TEMIZ
69542.09,TRANSFER,"Amsterdam, NL",E-Ticaret,Unknown Android,,5,1,1,HESAP_ELE_GECIRME
2882.4,ODEME,"Eskişehir, TR",Telekom Fatura,Web güvenilir tarayıcı,TR,12,0,0,TEMIZ
32051.06,TRANSFER,"Dubai, AE",Kripto Exchange,Unknown Android,TR,11,1,0,SUPHELI_DAVRANIS
72456.42,ODEME,"London, UK",Aile Transferi,Unknown Android,,3,0,1,HESAP_ELE_GECIRME
113205.18,TRANSFER,"Berlin, DE",Yeni Alıcı,Bilinmeyen iPhone,,8,1,1,PARA_AKLAMA
3530.33,FATURA,"Eskişehir, TR",Market Harcama,Web güvenilir tarayıcı,TR,14,0,0,TEMIZ
51530.07,FATURA,"Paris, FR",Aile Transferi,Unknown Android,TR,12,1,1,CALINTI_KART
2428.3,FATURA,"Ankara, TR",Sigorta Fatura,Web güvenilir tarayıcı,TR,16,0,0,TEMIZ
6148.67,ODEME,"Ankara, TR",Aile Transferi,Web güvenilir tarayıcı,TR,16,1,1,TEMIZ
22362.63,TRANSFER,"Berlin, DE",Restoran,Bilinmeyen iPhone,,23,1,1,HESAP_ELE_GECIRME
41032.37,TRANSFER,"Ankara, TR",Global Trade,Yeni cihaz,,16,1,1,HESAP_ELE_GECIRME
1381.05,FATURA,"Manisa, TR",Telekom Fatura,iPhone 13 bilinen cihaz,TR,9,0,0,TEMIZ
77795.62,ODEME,"İstanbul, TR",New Recipient Ltd,Yeni cihaz,TR,19,1,1,HESAP_ELE_GECIRME
4356.24,TRANSFER,"İstanbul, TR",Kripto Exchange,Bilinmeyen iPhone,TR,12,1,1,HESAP_ELE_GECIRME
1384.12,ODEME,"İstanbul, TR",Elektrik Fatura,Web güvenilir tarayıcı,TR,17,0,0,TEMIZ
141065.08,TRANSFER,"Amsterdam, NL",Kripto Exchange,Yeni web oturumu,TR,16,0,1,PARA_AKLAMA
44733.0,CEKIM,"Amsterdam, NL",Global Trade,Android bilinen cihaz,TR,8,1,1,SUPHELI_DAVRANIS
20423.04,CEKIM,"İstanbul, TR",Elektrik Fatura,Yeni cihaz,TR,9,1,1,SUPHELI_DAVRANIS
82564.15,ODEME,"Ankara, TR",Offshore Services,Bilinmeyen iPhone,,19,1,0,HESAP_ELE_GECIRME
14129.96,FATURA,"Paris, FR",Global Trade,iPhone 13 bilinen cihaz,TR,3,0,1,CALINTI_KART
82075.44,TRANSFER,"Bursa, TR",New Recipient Ltd,Android bilinen cihaz,TR,16,0,1,PARA_AKLAMA
4148.29,ODEME,"Manisa, TR",Elektrik Fatura,Paycell kayıtlı cihaz,TR,8,0,0,TEMIZ
25735.48,ODEME,"London, UK",Kira Ödemesi,Bilinmeyen iPhone,,16,1,0,CALINTI_KART
1818.35,ODEME,"Ankara, TR",Okul Ödemesi,Web güvenilir tarayıcı,TR,18,0,0,TEMIZ
1474.45,ODEME,"Eskişehir, TR",Telekom Fatura,Android bilinen cihaz,TR,18,0,0,TEMIZ
81003.91,TRANSFER,"Manisa, TR",Offshore Services,Web güvenilir tarayıcı,TR,2,0,1,PARA_AKLAMA
39243.45,ODEME,"İzmir, TR",Yeni Alıcı,Bilinmeyen iPhone,TR,10,0,0,SUPHELI_DAVRANIS
36260.55,TRANSFER,"İstanbul, TR",Global Trade,Web güvenilir tarayıcı,TR,17,1,1,PARA_AKLAMA
160810.12,TRANSFER,"Tbilisi, GE",Global Trade,Yeni web oturumu,TR,14,0,1,PARA_AKLAMA
1835.59,ODEME,"Eskişehir, TR",Sigorta Fatura,Android bilinen cihaz,TR,10,0,0,TEMIZ
1001.41,FATURA,"İzmir, TR",Sigorta Fatura,iPhone 13 bilinen cihaz,TR,16,0,0,TEMIZ
167146.34,TRANSFER,"İzmir, TR",New Recipient Ltd,Yeni web oturumu,,17,0,1,PARA_AKLAMA
26411.18,CEKIM,"Ankara, TR",New Recipient Ltd,Unknown Android,,0,0,1,CALINTI_KART
25956.51,TRANSFER,"Amsterdam, NL",Elektrik Fatura,Bilinmeyen iPhone,TR,9,1,1,SUPHELI_DAVRANIS
3188.38,ODEME,"İzmir, TR",Sigorta Fatura,Web güvenilir tarayıcı,TR,17,0,0,TEMIZ
4300.68,FATURA,"İzmir, TR",Telekom Fatura,Paycell kayıtlı cihaz,TR,15,0,0,TEMIZ
33108.89,TRANSFER,"Dubai, AE",Kira Ödemesi,Yeni web oturumu,TR,23,1,0,SUPHELI_DAVRANIS
185758.8,TRANSFER,"İstanbul, TR",New Recipient Ltd,Unknown Android,TR,5,0,1,PARA_AKLAMA
905.18,FATURA,"İzmir, TR",Market Harcama,iPhone 13 bilinen cihaz,TR,12,0,0,TEMIZ
64064.25,ODEME,"Amsterdam, NL",Ulaşım,Bilinmeyen iPhone,TR,12,1,1,CALINTI_KART
170.85,FATURA,"Bursa, TR",Sigorta Fatura,Paycell kayıtlı cihaz,TR,15,0,0,TEMIZ
2926.3,FATURA,"Ankara, TR",Elektrik Fatura,Web güvenilir tarayıcı,TR,5,0,0,TEMIZ
3322.12,FATURA,"Ankara, TR",Okul Ödemesi,iPhone 13 bilinen cihaz,TR,18,0,0,TEMIZ
33713.04,TRANSFER,"İstanbul, TR",Okul Ödemesi,Yeni cihaz,,4,0,1,SUPHELI_DAVRANIS
4052.01,FATURA,"İstanbul, TR",Sigorta Fatura,Web güvenilir tarayıcı,TR,18,0,0,TEMIZ
3775.4,FATURA,"Ankara, TR",Elektrik Fatura,Android bilinen cihaz,TR,16,0,0,TEMIZ
24095.32,ODEME,"London, UK",Aile Transferi,Unknown Android,,5,0,0,CALINTI_KART
2352.4,ODEME,"Ankara, TR",Aile Transferi,Paycell kayıtlı cihaz,TR,19,0,0,TEMIZ
7805.96,FATURA,"Manisa, TR",Telekom Fatura,Android bilinen cihaz,TR,18,0,0,TEMIZ
96232.88,CEKIM,"Bursa, TR",Kira Ödemesi,Android bilinen cihaz,TR,21,1,0,CALINTI_KART
273.14,FATURA,"İzmir, TR",Telekom Fatura,Web güvenilir tarayıcı,TR,13,0,0,TEMIZ
3764.5,ODEME,"İstanbul, TR",Telekom Fatura,Web güvenilir tarayıcı,TR,15,0,0,TEMIZ
2222.34,FATURA,"İzmir, TR",Market Harcama,Paycell kayıtlı cihaz,TR,18,0,0,TEMIZ
38437.49,ODEME,"London, UK",Kripto Exchange,Web güvenilir tarayıcı,TR,5,0,0,SUPHELI_DAVRANIS
32598.69,TRANSFER,"Bursa, TR",Global Trade,Yeni cihaz,TR,12,1,1,SUPHELI_DAVRANIS
2343.54,FATURA,"İstanbul, TR",Okul Ödemesi,Android bilinen cihaz,TR,13,0,0,TEMIZ
49381.81,FATURA,"Ankara, TR",Global Trade,Yeni web oturumu,,3,1,1,CALINTI_KART
870.45,ODEME,"İzmir, TR",Telekom Fatura,Paycell kayıtlı cihaz,TR,20,0,0,TEMIZ
6885.06,ODEME,"Eskişehir, TR",Ulaşım,Paycell kayıtlı cihaz,TR,15,0,0,TEMIZ
1543.63,FATURA,"Bursa, TR",Market Harcama,iPhone 13 bilinen cihaz,TR,11,0,0,TEMIZ
93356.96,ODEME,"Paris, FR",New Recipient Ltd,Yeni cihaz,TR,2,0,0,CALINTI_KART
921.13,FATURA,"İstanbul, TR",Telekom Fatura,Web güvenilir tarayıcı,TR,8,0,0,TEMIZ
1415.91,FATURA,"İzmir, TR",Okul Ödemesi,Paycell kayıtlı cihaz,TR,8,0,0,TEMIZ
183186.94,TRANSFER,"Berlin, DE",Offshore Services,Android bilinen cihaz,TR,0,0,1,PARA_AKLAMA
3498.09,FATURA,"Bursa, TR",Telekom Fatura,Web güvenilir tarayıcı,TR,16,0,0,TEMIZ
189526.95,TRANSFER,"Bursa, TR",Yeni Alıcı,Unknown Android,,1,1,0,PARA_AKLAMA
39789.29,ODEME,"Manisa, TR",Kira Ödemesi,Bilinmeyen iPhone,,5,1,1,HESAP_ELE_GECIRME
